Distance_Num,Bill subtotal,Packaging charges,Total,Target_Beli,Status_Transaksi
3.18121280946303,604.4530320236576,28.973907267765295,608.3975223028347,0,Gagal (Cancelled/Missed)
7.0,700.5376766173445,35.02688383086723,735.5645604482118,0,Gagal (Cancelled/Missed)
2.0501756909439584,430.0035138188792,16.50017569094396,346.5036895098231,0,Gagal (Cancelled/Missed)
10.553444831947699,394.0878931514247,19.704394657571232,413.7922878089959,0,Gagal (Cancelled/Missed)
3.5561254162708438,454.4987178133906,17.744387458372916,372.6321366258312,0,Gagal (Cancelled/Missed)
3.9945935406582853,459.1982368425295,17.943295990416274,376.80903558343033,0,Gagal (Cancelled/Missed)
3.2819137163924896,579.0,24.29177751660522,510.1273278487096,0,Gagal (Cancelled/Missed)
1.2295277397724291,1092.67596974448,54.63860721410753,1147.3145769585876,0,Gagal (Cancelled/Missed)
6.958170094753176,537.1843168476869,22.212353085277858,466.459414790835,0,Gagal (Cancelled/Missed)
3.0,462.34673962584264,23.11733698129213,485.46407660713476,0,Gagal (Cancelled/Missed)
3.034228562921004,1582.7033524546846,79.13516762273424,1661.838520077419,0,Gagal (Cancelled/Missed)
8.184037521973439,593.5103714890322,27.00736150087894,567.0653554959301,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
4.784777108383408,794.2758575290158,39.71325481922175,833.9891123482375,0,Gagal (Cancelled/Missed)
10.296542761005007,400.84657525236184,20.04232876261809,420.88890401497997,0,Gagal (Cancelled/Missed)
5.712606073587093,589.0235149697808,25.178151518396774,528.7411818863322,0,Gagal (Cancelled/Missed)
3.268347021696812,654.7721765943439,32.7386088297172,687.5107854240612,0,Gagal (Cancelled/Missed)
2.526321936131402,644.3420975798357,28.198025708807023,592.1631452018887,0,Gagal (Cancelled/Missed)
3.380606125878825,425.51878882524295,21.275939441262146,446.7947282665051,0,Gagal (Cancelled/Missed)
3.3780570149882374,376.1341710449647,18.806708552248235,394.9408795972129,0,Gagal (Cancelled/Missed)
1.0,599.0,29.95,628.95,0,Gagal (Cancelled/Missed)
1.8480939490110604,246.59530254944698,7.405718152966819,155.52008121230318,0,Gagal (Cancelled/Missed)
3.6530076789411114,320.1024424079417,11.841870200661806,248.6792742138979,0,Gagal (Cancelled/Missed)
2.8347552836435073,875.0612931035256,40.4903794493781,850.2979684369401,0,Gagal (Cancelled/Missed)
2.3661419934355274,406.26771601312896,15.996456797374211,335.9255927448584,0,Gagal (Cancelled/Missed)
4.053093650981769,745.5397993662833,32.2037157206906,676.3207734456164,0,Gagal (Cancelled/Missed)
9.801113393467784,618.9337044644892,26.285083504510084,551.9867535947117,0,Gagal (Cancelled/Missed)
2.6585310133846347,2319.110059770537,115.95550298852687,2435.0655627590645,0,Gagal (Cancelled/Missed)
2.3626593662856217,427.33041845371116,17.003861556399936,357.08109268439864,0,Gagal (Cancelled/Missed)
5.8072589144146045,1558.6704227417401,77.933521137087,1636.603943878827,0,Gagal (Cancelled/Missed)
1.434364731298856,392.05977547934464,15.037353505266086,315.7844236105878,0,Gagal (Cancelled/Missed)
14.331158819076634,286.43255202934864,14.321627601467434,300.7541796308161,0,Gagal (Cancelled/Missed)
3.5050949740311923,742.0326078337996,32.04150811231323,672.9067416882143,0,Gagal (Cancelled/Missed)
4.0,611.7709084407196,25.915363644491006,544.2226365343112,0,Gagal (Cancelled/Missed)
2.4852369025497847,657.3825436581674,32.86912718290837,690.2516708410758,0,Gagal (Cancelled/Missed)
2.0,458.5717089196312,17.928585445981557,376.5002943656127,0,Gagal (Cancelled/Missed)
2.9044968022983113,917.7275518892667,22.946601716563087,481.81037766119647,0,Gagal (Cancelled/Missed)
2.3110247281580736,242.11024728158074,7.07596501490402,148.5797140765765,0,Gagal (Cancelled/Missed)
9.630856789030588,636.0336009907144,27.414964528261734,575.7790870885428,0,Gagal (Cancelled/Missed)
3.2150638081248486,617.7849361918752,26.103796035372966,548.1535522031031,0,Gagal (Cancelled/Missed)
6.590316505430864,530.0111718559018,21.881284854887777,459.50698195264334,0,Gagal (Cancelled/Missed)
14.087522476861999,1068.3466858197448,38.41733429098724,806.7640201107321,0,Gagal (Cancelled/Missed)
4.4162983713054835,452.5633286645627,17.658370162869453,370.8257734202585,0,Gagal (Cancelled/Missed)
4.862711094963895,310.68644452518055,11.05720371043171,232.20127791906592,0,Gagal (Cancelled/Missed)
3.9166813250803276,319.49991204951806,11.104148343649591,233.18711521664142,0,Gagal (Cancelled/Missed)
3.8661272153363457,642.6673409808295,28.065719937485536,589.3964473003305,0,Gagal (Cancelled/Missed)
8.630308227002313,555.808076477498,27.790403823874904,583.598480301373,0,Gagal (Cancelled/Missed)
3.50919841506824,638.9632063397271,28.272637976226022,593.6876675403698,0,Gagal (Cancelled/Missed)
6.074663565282161,602.2386775215124,26.93840881652325,565.6065851469882,0,Gagal (Cancelled/Missed)
4.216144764567198,447.5729158116538,17.557031314125968,368.69765759664534,0,Gagal (Cancelled/Missed)
6.8225270586925175,1426.2181976678896,71.31090988339449,1497.5291075512844,0,Gagal (Cancelled/Missed)
3.114531883534484,267.8546811646552,8.406391725019827,176.46374182929856,0,Gagal (Cancelled/Missed)
2.3846988242266485,383.4644588479327,15.173222942396634,318.63768179032934,0,Gagal (Cancelled/Missed)
1.6247345289565605,458.74415963704433,18.12484071737394,380.6216550648527,0,Gagal (Cancelled/Missed)
4.788119039671715,1532.7623807934342,76.63811903967171,1609.4004998331059,0,Gagal (Cancelled/Missed)
1.4603527073828102,455.12775956242183,18.02621162442969,378.55044411302345,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
4.783608130451755,606.3879728984941,26.21381473725209,550.4639892112789,0,Gagal (Cancelled/Missed)
7.0,1390.2222239343735,66.16068458383337,1389.3743762605009,0,Gagal (Cancelled/Missed)
4.92158835280928,1494.1265386825708,74.70632693412854,1568.8328656166993,0,Gagal (Cancelled/Missed)
9.17990189801758,309.4602943059473,15.473014715297364,324.9333090212446,0,Gagal (Cancelled/Missed)
3.344366888318254,1560.2717853709953,78.01358926854977,1638.2853746395451,0,Gagal (Cancelled/Missed)
2.9446568079217763,756.3874023445476,32.81937011722738,689.206772461775,0,Gagal (Cancelled/Missed)
4.392504317295811,315.4674611443377,11.0,231.0,0,Gagal (Cancelled/Missed)
2.0,458.9514555318469,17.947572776592345,376.8990283084392,0,Gagal (Cancelled/Missed)
1.7662186650248026,730.9037994561587,31.52680072484734,662.0735422831045,0,Gagal (Cancelled/Missed)
1.7248728152871529,594.1675145647523,29.708375728237616,623.87589029299,0,Gagal (Cancelled/Missed)
7.150474275665403,297.36157421704695,14.868078710852346,312.2296529278993,0,Gagal (Cancelled/Missed)
6.195515987691621,4778.278055377045,179.8957457817649,3777.850885617678,0,Gagal (Cancelled/Missed)
5.85274155811956,310.55221915705164,11.046018263087637,231.96638352484038,0,Gagal (Cancelled/Missed)
4.489901080141575,424.38938578744785,21.21946928937239,445.60885507682025,0,Gagal (Cancelled/Missed)
2.663685545169534,727.5760185981769,31.794722316201227,667.6891686402258,0,Gagal (Cancelled/Missed)
8.72627453569076,635.3686273215462,33.83505093191905,669.2036782534653,0,Gagal (Cancelled/Missed)
4.570604811621895,2091.717159561666,76.26180179911029,1601.480097977672,0,Gagal (Cancelled/Missed)
3.049227624047005,324.753861879765,12.229488489980415,256.81925828958873,0,Gagal (Cancelled/Missed)
1.4930005474734789,920.8207542429194,45.30153689093576,951.3322747096508,0,Gagal (Cancelled/Missed)
1.3207318198098148,925.1786614051503,45.21174367857847,949.4337879773555,0,Gagal (Cancelled/Missed)
7.0,1392.1173496309432,67.0718027071842,1408.5078568508682,0,Gagal (Cancelled/Missed)
3.6514682178853097,618.045595346344,26.18807582865125,549.9147392234648,0,Gagal (Cancelled/Missed)
3.3030165549448753,269.8380584670287,8.709072349175582,182.8905193326872,0,Gagal (Cancelled/Missed)
7.335183129218769,589.6925638090628,24.5178690339922,514.8752497138362,0,Gagal (Cancelled/Missed)
7.015755489173079,599.0,24.983202037590225,524.6472427893947,0,Gagal (Cancelled/Missed)
2.0,462.8829791939895,18.144148959699475,381.027128153689,0,Gagal (Cancelled/Missed)
4.575892027369457,1279.9553211860098,62.92276760821084,1321.3781197724277,0,Gagal (Cancelled/Missed)
5.2382320233664466,2105.928081640229,78.77112636211017,1654.163515009594,0,Gagal (Cancelled/Missed)
5.673792623189805,611.789654371983,26.047637903019407,547.0003959634075,0,Gagal (Cancelled/Missed)
2.422034191516401,721.0228803296926,31.40665256436373,659.5397038516384,0,Gagal (Cancelled/Missed)
5.0,664.9363702288271,26.915312992741097,565.221572847563,0,Gagal (Cancelled/Missed)
7.940812792880129,598.5856895501609,24.95887808106798,524.1364397024277,0,Gagal (Cancelled/Missed)
3.4762169493047717,513.8568847442784,20.621425593203213,433.04993745726745,0,Gagal (Cancelled/Missed)
4.18493123969271,387.22603140460933,17.731164049615888,372.3544450419336,0,Gagal (Cancelled/Missed)
7.425550698590864,688.1700437126822,27.90528283193217,586.0206416733699,0,Gagal (Cancelled/Missed)
4.316922826893229,2086.3173573152985,75.30831993936583,1581.4616901598974,0,Gagal (Cancelled/Missed)
7.0,1389.805928175582,65.96054239210679,1385.1713902342426,0,Gagal (Cancelled/Missed)
2.85254841722582,656.8686289569355,34.22669125479567,691.0953202117312,0,Gagal (Cancelled/Missed)
3.8848728405463087,610.2663987539906,26.05016062872471,547.0418604872737,0,Gagal (Cancelled/Missed)
2.962077253362424,719.5498798262448,31.456636480661576,660.5893660938931,0,Gagal (Cancelled/Missed)
4.959970613654134,448.41957389798495,22.420978694899247,470.8405525928842,0,Gagal (Cancelled/Missed)
7.907066297998604,1300.1893011371305,61.949250691252615,1300.9342645163051,0,Gagal (Cancelled/Missed)
2.658297620890802,325.0,12.25,257.25,0,Gagal (Cancelled/Missed)
2.107958301548837,673.4602084922558,38.58225120773364,712.0424596999894,0,Gagal (Cancelled/Missed)
3.0071191726098063,262.8351537517654,8.30961088302324,174.50182854348802,0,Gagal (Cancelled/Missed)
4.638877756426201,291.5827655777362,9.82996393082089,206.39313032288132,0,Gagal (Cancelled/Missed)
4.809283989770205,794.813783575456,39.74021238874723,834.5539959642033,0,Gagal (Cancelled/Missed)
1.697114306736398,910.9873891043985,45.54936945521993,956.5367585596185,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
5.627884165746642,2226.46539001104,105.98706520523452,2225.69581162661,0,Gagal (Cancelled/Missed)
3.765531331547599,615.1242506523807,25.873446866845242,543.34238420375,0,Gagal (Cancelled/Missed)
4.950960004291422,648.9346133390552,26.87288533133067,564.3305919579441,0,Gagal (Cancelled/Missed)
2.568147134261963,579.0,24.3,510.3,0,Gagal (Cancelled/Missed)
4.28939279799754,315.32955401501846,11.444129501251538,240.3267195262823,0,Gagal (Cancelled/Missed)
3.0146297299692035,659.0,32.95,691.95,0,Gagal (Cancelled/Missed)
7.044856345086998,579.0,24.182025023268295,507.8225254886342,0,Gagal (Cancelled/Missed)
6.937457244505465,1126.9993159120875,41.64766931175836,874.6010555469255,0,Gagal (Cancelled/Missed)
3.608465612035359,1345.9060844267283,44.56260581677703,935.7299337926185,0,Gagal (Cancelled/Missed)
5.432459362750342,4589.531045150473,176.28201328330022,3701.965184691339,0,Gagal (Cancelled/Missed)
1.0,289.4100218264972,9.92927111877153,208.51355454468407,0,Gagal (Cancelled/Missed)
6.977834244109388,962.6548087370285,24.06637021842571,505.3937745869399,0,Gagal (Cancelled/Missed)
3.1695155944639875,881.31705374592,39.40146516286719,827.430768420211,0,Gagal (Cancelled/Missed)
4.92252352597609,310.0,10.987087254329348,230.7288323409163,0,Gagal (Cancelled/Missed)
4.256513187620008,955.4348681237999,41.574719400909295,873.0393679466,0,Gagal (Cancelled/Missed)
4.450667120606731,786.9421432973177,39.345733832667406,826.2878771299852,0,Gagal (Cancelled/Missed)
8.369912535629041,1189.1866515921113,59.459726384270795,1248.6463779763822,0,Gagal (Cancelled/Missed)
2.3303388383671235,421.1053509372707,16.383932232326575,344.09605993693975,0,Gagal (Cancelled/Missed)
5.862197012318732,626.2439402463747,28.28932955184781,593.975920588804,0,Gagal (Cancelled/Missed)
1.6576277556816368,620.0,26.82,563.12,0,Gagal (Cancelled/Missed)
2.0832940111997664,310.0,10.510411751399971,220.7186467793994,0,Gagal (Cancelled/Missed)
4.127890634467811,1930.4858184236718,96.52429092118358,2027.0101093448552,0,Gagal (Cancelled/Missed)
10.859153454973391,634.1464762189521,26.096957882142448,548.0147070595411,0,Gagal (Cancelled/Missed)
7.124148747361206,5630.49151842376,223.79135251119578,4699.6309311101995,0,Gagal (Cancelled/Missed)
2.9741406244174344,2301.9093359692497,115.0954667984625,2417.0048027677126,0,Gagal (Cancelled/Missed)
3.400579209168062,310.0,10.733429868194676,225.40202723208822,0,Gagal (Cancelled/Missed)
7.390534730599985,674.1419790410002,27.2721185006032,572.7479559988956,0,Gagal (Cancelled/Missed)
6.673740574243556,1134.5251885151288,44.05901431991502,925.2393007182154,0,Gagal (Cancelled/Missed)
3.8561092751859958,466.15836087221004,23.307918043610503,489.46627891582057,0,Gagal (Cancelled/Missed)
10.921970464726236,599.0780295352738,24.953901476763686,524.0319310120375,0,Gagal (Cancelled/Missed)
6.696546315830725,645.5172684208463,32.275863421042324,677.7931318418888,0,Gagal (Cancelled/Missed)
6.735301622288993,1013.5866593193114,25.339666482982786,532.1329961426385,0,Gagal (Cancelled/Missed)
5.274243478095026,656.2575652190498,34.59271843378921,690.850283652839,0,Gagal (Cancelled/Missed)
2.5713993012305307,405.8572013975389,16.078559720492212,337.6497541303365,0,Gagal (Cancelled/Missed)
3.0,617.6058104888953,26.63064137503081,559.1652342348389,0,Gagal (Cancelled/Missed)
1.4426729199320265,596.0488472004531,29.802442360022656,625.8512895604758,0,Gagal (Cancelled/Missed)
1.9471076670944762,745.8487544890909,32.52921464122816,683.1135074657914,0,Gagal (Cancelled/Missed)
6.512725620327105,305.60273016442756,15.280136508221378,320.88286667264896,0,Gagal (Cancelled/Missed)
7.759098381547477,637.8011270230656,27.681289034822186,581.3574618421045,0,Gagal (Cancelled/Missed)
3.511357375394989,748.8371191251316,32.344127431335586,679.2266760580472,0,Gagal (Cancelled/Missed)
3.932452127101916,490.7792464548301,24.538962322741508,515.3182087775717,0,Gagal (Cancelled/Missed)
3.4099106835711366,444.6272543798206,22.23136271899103,466.85861709881164,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
4.777974601759566,304.7453989083097,10.700265712375414,224.7055799598837,0,Gagal (Cancelled/Missed)
4.7822089999876205,928.1810189988735,41.715796950017946,876.031735950377,0,Gagal (Cancelled/Missed)
4.0800878455241305,602.5469009213977,25.14267691531115,527.9962152215342,0,Gagal (Cancelled/Missed)
3.8781173827753936,320.609413086123,11.88411775717692,249.5664729007153,0,Gagal (Cancelled/Missed)
5.922449693183637,310.0,11.0,231.0,0,Gagal (Cancelled/Missed)
2.7210143874559565,538.0,21.28722823717759,447.0317929807294,0,Gagal (Cancelled/Missed)
2.0,645.0,28.25,593.25,0,Gagal (Cancelled/Missed)
1.1949549219674143,914.8554958583585,45.74277479291792,960.5982706512764,0,Gagal (Cancelled/Missed)
2.683471881406408,310.0,10.670867970351601,224.08822737738365,0,Gagal (Cancelled/Missed)
10.115458996823511,1110.7233637448878,41.29803952374032,867.2588299985467,0,Gagal (Cancelled/Missed)
3.9348432352156513,260.6614975020009,7.8492647677545575,164.73781796108494,0,Gagal (Cancelled/Missed)
7.867602091201807,590.2292858553651,25.137943874527892,527.8968213650858,0,Gagal (Cancelled/Missed)
3.0,471.2696831162389,23.563484155811945,494.8331672720509,0,Gagal (Cancelled/Missed)
2.4332484269297048,759.967261011492,32.9983630505746,692.9656240620667,0,Gagal (Cancelled/Missed)
6.680681673502156,731.4534147334159,34.93776090500184,733.7153312878934,0,Gagal (Cancelled/Missed)
2.1444239155097766,655.8226738587849,32.79113369293925,688.6138075517242,0,Gagal (Cancelled/Missed)
3.235017086555392,1113.7695115315557,52.182263733599264,1095.7722387473157,0,Gagal (Cancelled/Missed)
10.431010910346556,1099.1223248379165,39.95611624189582,839.0784410798123,0,Gagal (Cancelled/Missed)
3.5339990203820073,583.6600097961799,29.183000489808997,612.843010285989,0,Gagal (Cancelled/Missed)
7.005208864725333,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
6.0,449.0,17.48927457166071,367.274766004875,0,Gagal (Cancelled/Missed)
5.0,469.4858599053475,23.474292995267376,492.9601529006149,0,Gagal (Cancelled/Missed)
4.35052336850399,695.9280063175864,27.34896604207347,574.3282868835429,0,Gagal (Cancelled/Missed)
1.0,625.4929057315985,3.501249111287449,628.994154842886,0,Gagal (Cancelled/Missed)
4.4989872637748,754.5901335240428,22.530763845626176,473.1209901213384,0,Gagal (Cancelled/Missed)
15.709862374755753,1056.4056050256204,34.890001428797866,732.6900300047552,0,Gagal (Cancelled/Missed)
2.3887279053842385,772.2344610301884,38.61172305150942,810.8461840816979,0,Gagal (Cancelled/Missed)
3.4642977602864993,855.8209828693995,38.268406047513714,803.5904559305966,0,Gagal (Cancelled/Missed)
9.0,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
2.0,465.6970732700966,18.284853663504833,383.98192693360147,0,Gagal (Cancelled/Missed)
5.532967723558516,603.934064552883,25.196703227644146,529.1307677805271,0,Gagal (Cancelled/Missed)
6.660402853414485,310.0,15.5,325.5,0,Gagal (Cancelled/Missed)
4.356231508760842,586.5525148085255,17.507977995037045,367.603161046654,0,Gagal (Cancelled/Missed)
3.8758202451704804,2163.668822548029,108.18344112740144,2271.85226367543,0,Gagal (Cancelled/Missed)
10.049903920910898,388.5489431300199,19.427447156500993,407.9763902865208,0,Gagal (Cancelled/Missed)
2.555871384645795,579.0,24.3,510.3,0,Gagal (Cancelled/Missed)
1.1037443687018946,325.4979729697691,8.142449324244229,170.89143580912878,0,Gagal (Cancelled/Missed)
1.4137844667717396,879.4486839450353,22.95792105912136,482.0266868532179,0,Gagal (Cancelled/Missed)
2.0426928434852236,748.3475642811618,32.02591678275513,672.5442524378577,0,Gagal (Cancelled/Missed)
5.9129596292884745,347.69439443932714,8.828790820757582,185.30895925444477,0,Gagal (Cancelled/Missed)
